,Review,Rating
10,"serial killers and ghost stories inspired by the blackwell family, inspired a feature film about the haunted house in the 1800s.
in a world where money and fame are impossible to escape, a group of college kids decide to take their kids to a free-lance college reunion, but when one of the girls kills her mother, the other girl is killed. the ghost is a former convict who is serving a life sentence in prison. he must find her body, or else she will be dead",5.431305620538189
11,"guest star, erick,’s gift to nerdy, a gift that she hopes will help inspire others to take their own lives.
after her best friend, julie, goes missing, her life is ruined. she's haunted by the ghosts of her past, and the ghost of a young boy who was murdered. no one knows what happened to her, but she does. jade, the girl in the pink dress, is back as a ghost to help her",5.36438749989828
12,"more. a new reality show filmed in downtown spain, but soon to become reality.
alex and joshrine are back, this time in a different era of stonings. this is a fresh take on the 80s rock and roll tradition, with a twist on a classic 1950s dance. the duo are on their first adventure in spankingjay, and they have to face their biggest fear - a ghost in the back yard!
it's a very normal day in",5.755140569307156
13,"press release: ""danny rodriguez, the man who saved the world"" is back for more. this time of the year, another film in the series, this one focuses on the decline of civilization in general, and the rise of capitalism in particular. it features interviews with laura denman, lisa george, joe georgie, martha nolan, anna caruso, leggo and many more people who have been friends or have written up",5.152955276389245
14,"
with help from his wife, alex faces unimaginable odds to find his missing best friend, josé.
a group of high school students go to a ghost town and have a very strange encounter with a young girl. one of them is a university student named joey, and the other is an intern at a bookstore. the girl decides that joe is the ghost of a dead girl and turns him into a vengeful ghost. in this case, the two have to face",4.398034117253647
15,"the film is about a man who discovers that the paranormal is real and who is trying to stop it.
a ghost story about two sisters who died in the house in a car accident. the ghost of the girl is in love with the man. after a short absence, the two men go to the haunted house to investigate. what they find out is a terrifying mystery. will the woman believe the spirits of these two victims?
the story of a young boy and his friends who are bullied",4.44516695258187
16,"'s ninth installment of 'café's horror anthology, based on the true-life story of an inmate in séance who is killed in a fire escape. the film follows a group of high school students who get rid of the ghost they've been hiding for years.
the ghost of a young woman in the hospital who died a short time ago is haunting the grounds. one day, she decided to go back to the place where she was killed. after that, the situation",5.349214954377514
17,"more than 200 people were killed by the fire engine at the san fang medical facility, according to local reports.
hundreds of thousands of tourists visited the ancient ruin in search of a new life. but the ghost of the former slaves, slaves and outlaws that once roamed the lonely desert desert have turned the old city into a ghost town. the ghosts of those killed have not returned. now, more than 400 years after the fall of civilization, the survivors have found a fresh new",4.451205895152833
18,"the house in the sky
the sky is haunted by a ghost; the lamp in her bedroom is the key to unlocking the mystery of the house; a key not found in this haunting, but that is better safe in theory; and a gift from the ghosts of our past that unlocks the secrets of this terrible house.
a young man is sent to spend an evening in a haunted house, only to discover that his friend's ghost is actually a human.  plagued by guilt over the fact",4.153281294082367
19,"for a very long time, the manor of the group is haunted by the ghosts of his dead family members. one of these ghosts, a young girl, kyeong-seok, was the victim of a brutal murder by a group of japanese soldiers while he was a student at a private university. however, after being groomed by his new bride, she began to show him the true meaning of life, and the spirit of one who died in battle.
in this",5.593967288884616
20,"description of the popular portmanteau virtual reality game.
in a world where money and power are the norm, a small town called port-manteeq is the center of attention. the mayor, georgie borden, refuses to answer any of his citizens' calls. after bantering up to his local power company, the ghost of a young woman flees into the bowels of portman manteeca, where she wreak havoc with the law enforcement",4.958437091489168
21,"stewart
strew, a college student, is trapped in a modern-day dumpster while researching her college reunion. she and her friends have to find a way out of this mess before the ghost of miserly joe and his grisly gang attack.
when a homeless man kills his wife and two of his children in an act of revenge, he embarks on a ghost hunting trip where he meets several other ghost hunters. but they all become evil and they both become",8.051562862280603
22,"by alain briscoe for the complete set of the ghost stories in the anniversaries collection. he covers a broad spectrum of issues from the mundane to the absurd.
a young man is called to investigate a house ghost in a small town. the townspeople seem to be very friendly towards him. however, they are not friendly at all towards the very young and very smart man. as the story goes, the guys in need of a little help are called in to help.",0.7451159081817647
23,"""a little boy who is saved by a group of ghosts who are chasing him,"" says the writer. ""as a warning, the film shows a young girl who may be haunted by some ghosts. the story is very different from those in the old school film, but it is not that bad. everything is going very well for the family, except for one unfortunate incident.""
in the 1970s, a ghost hunter, dawson bannister, discovered a body hanging from a pole",7.326211463465963
24," a photo album that shows people dancing in the sky. a video game that lets you control the actions of a ghost.
a group of kids go hunting for the perfect snack, and a woman is tasked with protecting the snack. but when they get the hint, things get a little sketchy...
this ghost story about a very awkward middle school student is a ratings go all the way to the top, with the winner being determined by the ghost hunters. the ratings are based on three ratings",7.598035424558265
25,"in the middle of the desert, in an old village, a young woman crosses the line of time and place and meets the spirits of her dead grandfather who is the owner of a modern-day ghost inn.
it was a rainy night in a taxi driver's workshop where the ghost of an accident victim came by. the driver was not very happy with the fact that the accident was still going on. so he decided to investigate the possibility of another ghost. not long after, someone stole the",4.110979894168628
26,", which takes place in a world where the paranormal are a reality, where ghosts are real. what if the world were a ghost town? where is the future? what happens if a team of bumbling thieves returns to the dark side of the family?
the surprising truth behind the bloody murder of his mother, the ghost of a few dead sisters, and the surprising news of an affair with the next best mate have gone a long way to reveal the mystery of childhood, ghost hunting, suicide",5.3085179505558635
27,"
the closest friend of lucy and her boyfriend james wilham is a former student at udell, where he was bullied by his old nemesis, the ghost of a student. luy is determined to get rid of this evil demon before it kills him.
yukiko, who works at a bookstore, dreams of moving to hong kong city to study journalism. however, as she works in the journalism field, her ability to move forward leads her to become",5.268610273473055
28,"the ghost of a young girl who was a patient in a psychiatric facility. the following year, the girl's mother died, leaving her to deal with the ghosts of the past. after living with this for a very long time, she finally realized the terrible truth behind her mother's death.
a group of university students travels to the far west to study blackmations. one day, a ghost named galeen was tasked with protecting the ancient ruins from an invasion by a pack of ferocious",5.770251013280326
29,"""a good old-fashioned ghost story"" that follows a group of high school friends on their first night out in town, with the intention of ghost hunting but ends up being haunted by a ghost before they get anywhere near the finish line."" – the magazine of history, ""the buggers""
""just like a good ol' old ada, the ghost of a murdered teenager is on the loose. she's trying to get out from the killer but not before she has to deal",5.1794432827185535
30,"more than 200 people have died of cholera, affecting more than 100,000 people around the world.
a film director, hei tom, plays the ghost of his deceased wife. the film revolves around a relationship between tom and a hospital worker, who treats him like a pet. tom's wife, however, is a completely different person. she is omniscient and thus can see ghosts. in addition to being a ghost, tom also has a unique ability: he can sense",5.1718285556412065
31,".
the ghostly spirits that haunt the ancient ruins of a former french port, beliex and her best friend riho are haunted by the ghosts of the past. they encounter new ghosts, strange men and women, and strange creatures. the only way to win this fight is to live the legend of louis louissi, the legendary owner of haunted port. he will give you 30 days to exorcise the ghost of his beloved haunt and stop the evil spirits from dragging the place",4.0410049578512
32,"
on tv fiend tv, a team of amateur ghost hunters is tasked with tracking down the last remaining member of their mysterious hunting lodge.
when a group of young kids go missing, they have to find the girl - but they only have the axe to stop them. when the kids need to return, the ghost of the dead girl is the only one left to face. can they get out of this mess and save the girls?
a young girl (4) is a target on",7.0626356882702925
33,"the house of a dead ghost returns to haunt its owner, but what will be left of the house when the body returns?
a paranormal researcher has to uncover the truth behind the strange deaths of two people in the same house.
two sisters, rivanda and kanda, go on a ghost hunt to find the ghost of their dead mother and sister. when they encounter a strange creature, they turn to their brother, who is unwilling to go out with them. they must find out",5.541367142792219
34,"‪s an ironic story of two brothers who die in the midst of the chaos and destruction of their family. the first brother, jolene, is a successful singer but suffers from a mysterious illness. while his brother-in-law, rodrigo, suffers a stroke, his family moves to a remote location and becomes involved in a car accident. rod’s family becomes suspicious and suspiciously involved with a ghost hunting group.
”the film recounts the story and",5.10005380143848
35,"the sudden death of a friend, and the death that follows.
a young man who has always wanted to be a ghost is about to inherit the ghosts of his past. the ghost of the deceased man, who he has killed, resides in a small town called sara. his town is plagued by a brutal outlaw who keeps him confined to a room. when his ghost hunters discover he is alive, they decide to try to rid the town of him. but will they be able to stop",4.0924667199044285
36,"hundreds of people have died in a deadly pandemic. the official cause of death is unknown. some are muzzled children who have not been able to come to terms with their pasts.
a group of ghost hunters are trying to prove to a new murderer that killed their leader, christy. what they find are disturbing images and chilling memories of the past. but as it turns out, they may have found a sinister new target. could christye be the killer?
c",3.064659611536904
37,"more-than-twice-teen-years-ago, a group of american tourists arrives at a small town called toronto, and discovers a horrifying mystery surrounding a ghost.
two friends who have gone bankrupt are forced to live in the shadow of their father's ghost town until they can no longer tolerate his brutal, abusive behavior. the only way to resolve the situation is by eliminating the father and his unhealthy habits, which is believed to be the root of all evil spirits in town",7.706848825193191
38," (andrew mccain).
the ghost of an abused boy who was brutally murdered by his mother is now living in the family home, haunted by the ghost's ghost ever since.
a group of university students are assigned to investigate a ghost story by a mysterious woman. the group discovers that the old woman has a powerful demonic presence in her home. however, the presence of a young boy, who is also possessed, and the possibility of deadly supernatural events, are making the investigation go",6.382135955303268
39,"The movie they watch, the ones they see, and the things they experience unfold as they journey through a series of strange and disturbing mirror images.
two sisters, one alex and linna, go to a beach house in brazil to ""re-evaluate"" their relationship with their mother. they learn that their father has gone to bed early and is not at all happy. linnnna is very frightened and begins to ghost-faking the situation. the sisters are forced to confront",2.5511731640616655
40,"stereotypically-teodoro-dori, an orphaned girl who lives in the shadow of his mother. after dedicating his life to the cause of keeping orphan girls alive, he works diligently to fulfill his father's wishes, but the situation worsens when he begins to lose faith in his brothers.
dora, the only child of a deceased mother and orphan, is tormented by the nightmares she has become. she is haunted by strange images that seem to show her",6.74878675660959
41,"up to avenge the death of his wife, vandupananda, by sending her to the ghost city of kampung, where he will be haunted by the demonic ghost of vivekhar, and all his family.
13 years after kathrin died, her mother still resides in the house where she and her father were murdered. she has been forced to move back to her old house, but this time she is not so kind as she helps her sister to finish",7.02898204469895
42," for now, but it's about time.  is it possible to revive the ghost of a previous life?  will there be any consequences? will the world ever get better for the victims? what happens to the ones left behind?
an anthology of video interviews with people who were killed in the house they were living in.
the ghostwriter and her friends have decided to investigate a house in hong kong, which was once a bustling entertainment capital. now a ghost is haunting the",5.625524906464293
43,"'face-melodrama' is a film that shows the relationship of two people who die together in the house.
when a ghost hunter is called to investigate a suspicious death, his job is brutally hunted by a gang of outlaws led by one of his own. the ghost is very familiar with the old school gangster, the one that murdered the teacher who was with him. as the ghosts get worse the more he and his friends become suspicious. will they be able to solve the",8.217067953364005
44,", the girl who saved her life, is bullied, and left behind, with a terrible secret.
a young woman finds out that her best friend's ghost is actually a ghost that saved the school from being burned to ashes. the ghost also saved a school girl from having a heart attack by activating her own body. but the man who killed her really wanted to have sex with her. so she killed his wife and let him take her to the afterlife. this is because she was a virgin",5.787909760938797
45,"’‘‖”†s appearance in the film“s ""the black sheep""‍s final act was a stunning performance by a group of students who proved themselves to be the heroes of the story.
kyle and ryan continue their study of ""ghosts"" in their new book. one by one the students are treated by the mysterious old master as a test subject for his supernatural abilities. but when kyle discovers that ran‏s",2.915345768777532
46,"the house of the dead. the house is haunted by the spirits of a young girl and her mother.
a tour de-purposes to look for the ghost of an old lady in the country. but when he visits the old inn, he finds the wrong person in her place. he meets a group of friends and they are going to investigate the place, but they find out that the inn is a ghost house. they will have to face his ghosts, evil spirits and some very bad",6.048955989113975
47,""" has a peculiar way with words. she becomes the target of a jealous boyfriend and his vengeful ghost.
the film shows a young woman (voiced by kung-fu) struggling with the loss of her father. one by one she is persuaded to give up her ghost story and her desire to see her dead begins to change her life. two girls (yeong-min and joong) are very gullible and lie to their fathers. they have a terrible and unwanted",5.8374598014912
48," for the very first time in his life, the boy returns to his hometown to find his father's ghost.
a ghost story about a middle school dropout that returns after he's gone missing for good. the story follows the student ghost that found her way back to her hometown after she was kicked out of her sorority house. after seeing a ghost in the hallway, she decides to investigate the mystery of the young girl that hung herself with the consequences. this story is about the relationship between",4.34592164094511
49,"by ryan wong

in 1990, sari o'hara, a member of the infamous gang, which had taken over the province of sakata, was killed during a drug arrest. a short time later, he was captured by the gang and held in a prison for three months. now, his life is in danger due to the presence of his wife and two children.
sabrina is a former gang member who is now living with her father. she wants",6.415406750686851
50,"
the first of two ghostly penguins to appear on paul's new school campus, they soon become friends and allies of penguin sightings and provoke a series of strange incidents. but as penguini and the gang begin to discover that the ghost is real, more and more people are coming for the film, including nando, a popular penguer who has been hiding in a mental hospital for over a year.
when a group of friends go missing, their lives are turned upside-",2.474243900026566
51,"guang, who had come to chase a ghost from a rival, has an affair with a mia’s ghost. the situation gets complicated when the female ghost begins to show strong attraction to the male.
yulia and rukia are two friends who go to a resort together to study sports. they meet a female lacrosse star, mary, while also being bullied by a male ghost in the resort. yulia‘s boyfriend is a serial killer who is looking",7.148709769601704
52,". his house is haunted by ghosts and is easily haunted. he has a terrible time with a young lady he marries.
when a group of friends goes on a ghost hunt they find that the house they are exploring is inhabited by an evil spirit who is trying to destroy them. they decide to go to the haunted house but they encounter many dangers and traps that could lead to their own death. it's up to them to decide whether to live or die. in the end, they both",3.862645779865166
53,"andrew dawson’s‡s debut album, a stunning, haunting and deeply personal look at the music of his life.
jamie dapkins‘'s debut feature film, directed by martin d'am, was released on paul mccoy‖s official video release, and it”s in the works. dapper, dumber, ding-dink, bawd, bonny, jessie, bang-bang",3.6747964518892893
54,"""heavenly roses"" is the most popular photo of all time. a group of university students, one after the other, spend a weekend together in a city called velma. they discover that there are ghosts in the house and that the only way they can stop them from gaining power over the place is to bring back the dead. the group is interrupted by a ghost who says they have to do something to stop the ghost before it consumes them all.
a young woman, named sil",5.206651793534857
55,"auction.com.au's latest expansion pack, ""the house in question"", is a must-haves for any serious fan of horror fiction. but it's not all ghost stories and ""stalkers"" and other ""titanic killers"" horror. there's more at hand, including a brand-new spooky anthology, a collection of images from horror's black library, and a new look at a dying civilization.
the ghost of the past returns to haunt the present",6.1681882951725155
56," the ghost of a former vassar, the man who will be reunited with the children. the son of the woman killed in the battle, he is the reincarnated ghost for whom the blood will lead to freedom.
a young boy, james, was killed by a ghost that he could not return to. he decided to seek help from his idol, a witch. a chance encounter with a legendary ghost exists between them. but will jame and joe have to face the evil",5.6950694365399395
57,"
weirdly, the only way to rid ourselves of the ghosts of a terrible tragedy is to stop and heal our own. but that requires us to turn to the many things that have happened in our lives, from our parents to our marriage to even the deaths of our unborn babies. the list goes on and on, and it grows and grows.
the ghost of an actress murdered by her husband in their converted catholic church, is soon discovered, only to discover that she too is",4.100854855447113
58,"sparks' ghost story begins with a young girl, haunted by the ghosts of the past who committed suicide two decades ago. while katrine enjoys going out to dinner alone, her mother, who is always the focus of her day, hears the voice of a ghost who haunts her room. when the girl's father returns to the house to see the ghost, he learns that the young woman's spirits have returned.
a group of young people decide to investigate a haunted old mansion",4.516859841296394
59,"'1934' is a landmark film set in the same city as the ghost of a young boy who committed suicide in 1834. the film portrays a series of events that led up to the completion of '1921', which is marked by the murder of the last inhabitant of an old bungalow, a woman who died in an avalanche.
in '1920', a film crew accidentally launches an ancient ritual that ruins many buildings and ruins, resulting in a horrific ghost story. in",3.4143712098544237
60,"the last remaining remaining ghost in the family is determined to free her and her parents from the curse they have been forced to place in a mental institution.
a group of high school students go to a ghost show to celebrate but it turns out that the ghost they find in their dormitory room is actually a female ghost. they try to figure out what's going on with the girl but the plan goes horribly wrong. one by one, the girls are killed, and the boys escape with a bang",5.011714519349543
61,"
""to save the world from a villain, master hong-min  must save her family members from an evil sorcerer who intends to bring about the end of the family"". ""a ghost story in time"".
in the sprawling ghost town of hampstead, in the heart of abbot hall, there is no such place. the only resident are the dead, the living and the dying. there are no ghosts, only spirits. this is not true. hank still works at",7.29722168879465
62,"more films that inspire us to rethink the way we observe, write, and participate in creative writing, the ones that ignite the passion that keeps us moving forward.
liz and rihanna, two aspiring musicians, are invited to perform at the annual ""dish o'cha fish festival,"" a popular music festival held every spring. a few years ago, liz, a former college student, fell in love with rhea, who was then a teenager. liss, however,",5.399314826220978
63,"’s body has returned to the palace, only to find that she's been stabbed by the culprit‘“s murderer”s ghost.
a young woman in her sixties struggles to get out of her boyfriend―s sexually abusive house arrest. but when the pair reunite for a fungaloozillionth time, things quickly turn tragic. as a result, the ghost of a young lady has been haunting her life. will she ever get rid of the",6.918079710554754
64,"more in the house.
with the help of a ghost hunter, a group of friends investigate the cause of the lost ghost trainee. one of them is a reporter who has to sell her soul to pay for a new camera. when a rival ghost shows up at the same time, the situation becomes tense. the reporter must decide whether to trust the ghost or keep going. with the assistance of an executive, they must choose between keeping the faith and believing in ghosts. based on the popular",7.966115088920633
65,"the ghosts of the past, including the ghosts from the future, the witch from before and the ghost of her past.
yumi hirakawa, who has a tendency to have too much fun, has to spend time with the deceased friends. but that's not all hakako is up to. he must complete the tasks of befriending the friends, obtaining the signatures of deceased people and collecting signatures for the final reward. and so it goes. after hinako, h",4.372788381095581
66,"harry nolan and his gang of paranormal experts explore a haunted bank to find out if there's a ghost in the safe room.
in the heart of the psychedelic redwood forest, a group of university students is forced to re-evaluate their faith after discovering a dark occultist ritual that was held there for forty years. the group is sent back in search of new evidence but is left to fight against the validity of their beliefs until they can no longer be believed. one by one,",5.078724555302396
67,"
lara's mom’s death was a very funny story. she was the one who died. when lara‘s mother died, she requested that her son be buried with her, but he was too late. now, lanna is determined to go back to her mother's body.
when laura‖s mommy died unexpectedly, her ashes were left behind. her ghost has taken her to the afterlife, hiding her body in a box, waiting for her",9.224824986216708
68,"the film's biggest selling point is its black-and-gloved remake of ""the twins,"" starring a ghost story by a drag queen, and featuring dong bang, a real estate agent, ghost hunter, creepy neighbor, conniving neighbor and more.
the story of two sisters, the black widow and the white, who decide to go with the flow of fortune tellers, after seeing ghosts and being haunted by the ghosts of the past. one day, lisa and her sister",7.9466698732026675
69,"""heaven""’s a group of paranormal researchers are hunting for clues about a missing girl they found in the mountains.
""a ghost"" is the latest horror film to enter the hearts of horror aficionados, following the deaths of three people who committed suicide in a theater in yang in 1997. they soon discovered the presence of an evil spirit haunting the theater. one day, they were interrupted by a ghost that tried to scare them. but they could not kill the ghost",2.465909974858493
70,"trashy-voiced by michael and davey, alex and nick are back to wreaking havoc on a old house, this time in the guise of comedy.
a group of friends get together for a fun night out and record some old episodes of ""tales from the graveyard"". some of the friends that get along great are the ones that are on the far side of evil, and the others that aren't on that side are just as good as the guys that",6.087606322961435
71,"stretch, a film shot in the city of san francisco, in la porta, by the renowned cinematographer lucy. the director intends to record the film in a few locations and to show the people who know him. when the shot takes place in one of the most visited urban gantries, the effect is not unexpected. stretch is a young man who has no intention of leaving the place but to become a ghost witness.
when he goes missing from his",5.407795884610707
72,"more pornstars do not die in porn star dong's house. an article in the daily chengye poetically details a shocking story of a couple's relationship, including the strange ""happy ending"" of ""porn star diehard"".
when lena, a transgendered actress, received a phone call from a man claiming to be her mother, she began crying and started crying herself to death. the next day, lina was the only one left of the couple, and",6.860117976304784
73," athena's ghost haunts and haunted by ghosts of his parents, best friend chirif who has gone missing. meanwhile, nadeer is trying to track the mysterious ghost from his past.
in the bustling city of wang, a ghost townspeople are busy selling off old abandoned buildings to tourists for a living. but when a mysterious guest comes to claim the property, the ghostly couple turns the tables and chairs in a bid to make things worse. what begins as",4.096775866609801
74,"usan, a man from são obama, visited his old pal de kaneki (1913) house in the city. there, he discovered that his grandfather, the owner, had died. the family had moved to a small town called secluded island somewhere in south korea, and that everyone had gone crazy. that night, as akako was awake, akaka confessed to the murder. andrew, who was with the other victim, later confessed as well. it seemed",3.9303709624609064
75,"the ghost of the girl who committed suicide with her boyfriend on christmas eve, christy’s beloved bunnyman penguin. the boy and the dog are ""the boy who loves animals"", and he wants to spend christen with the bunnymen. but the problem is, the dude who kills the girlfriend is the ghost that committed her suicide. so christian has to kill the effeminate bunny!
a ghostly vengeful spirit kills all living beings in the haunted temple",4.217949762177179
76,"the most popular and most requested manga in the group. in this manga, a young boy called nakuma is the target of a serial killer. the story follows him as he searches for his killer, who is called ""makoto"".
sako is a very popular young woman in high school. she enjoys dancing and dancing, and is very attractive. her boyfriend is also very handsome. sako agrees to marry koyomi, but kuyomi cannot refuse it. komi",4.40108238486457
77,", the final scene in the ""dance in peace"" movie, is a very exciting, messy affair. a ghost-like creature, with a body and a heart, appears before the camera and begins to record the events that led up to the death of her mother.
yale university, south african ghost town. it is the perfect setting for a romantic comedy show, centered around two friends who are often called the 'kirkman girls' in comedy. the story revolves around",6.8405478758423195
78,"""a movie shot in the future"", a ghost story unfolds as an actress becomes the center of attention and admiration of a group of friends.
a documentary on the relationship between myth and art. it is composed of interviews with saba kulkarni, who are the participants in this ghost documentary. the filmmaker is able to understand the nature of myth, the relation between fiction and cinema, and the links between different forms of perception. he begins with an analysis of karmila and her",3.3296845536642232
79,"press release. this is a small town that has a ghost in the house. the ghost is waiting for its arrival. when a resident comes to town to pray for her loved one, the resident discovers that the spirit is not the same as her mother's.
a paranormal researcher (kyeong-min '“ng) investigates the paranormal activity in gwanghwa in this short documentary. he is able to document the activity of a group of ghostly spirits who are seeking to",4.311952862724636
80,"
A woman who was decapitated by a shark in a boat trip is back to life.
rachel robs a local store for a used tire, and later hires a personal caretaker to help him with the business. but when the store clerk asks him to leave, the ghost that stole the tire blows up his tire and sets off a chain of events that lead to his wife's death. rachel is haunted by the ghosts of the victims she killed, as well as the ones",2.260856591853065
81,"more is a young woman who works diligently on a book deal. after a night out of partying, she meets a dude who says he'd like to talk to her about a project. when she says no, he offers her a huge amount of money and keeps asking her to go find his wife. but after he promises her he will pay the price, a ghost follows her, claiming her as his own.
a young couple travels across the country to find love. however, their love story",7.177814476430196
82,"as it was the year of the euro, the first time the bank was visited by a ghost, it seemed to be the perfect time to rethink everything.
two kids from orphaned family go to university, but the atmosphere was very different from that of their childhood. they were very scared and scared, and were easily bullied by the teachers. one day, one of them died, while the other died from a heart attack. the kids were forced to go outside, where the ghost of a",7.641900712453813
83,": a cross-cultural perspective on feminism, feminism's place in the past, and feminism as a force for good.
a journalist who travels around the world researching feminism and its place within the current era, based on the testimonies of her own countrymen who were martyred in vietnam in 1942, as one of the first victims of a ""titanic killer"" who committed suicide. also known as the ghost of james ""kintheck"" jones, his",4.831656856658766
84,"guccinne, a young woman with a troubled past who is haunted by ghosts who claim she is the wife of the murdered man.
a group of university students goes to the paranormal research facility to solve a mystery of a murdered woman. the group finds out that the ghost is actually a ghost, and that she has become possessed by the demon. they must track the demonic entity down and stop the evil from gaining control over the university. can the students stop her ghostly plans before she",4.882871140416253
85,"the ghost of laura dana, a former customer at the drugstore. she's found a way to break free from the curse of her past, and she hopes her new boyfriend will bring her back to the days of ""light years"" and ""dark ages.""
samantha diazhan, who is now 81, is a member of the royal family. when sari was a young girl, her father used to sell the ashes of kalpanai, the goddess",6.20379584772672
86,"press release:
the film revolves around two friends who discover that they are haunted by the ghosts of their parents, who have committed suicide in their home. the friends try to save their friends by turning their lives upside-down.
a group of friends go to a movie theater to film a new comedy in honor of the 50th anniversary of german filmmaker, frank van den Brode, a member of a suicide squad in the 80s. they're interrupted by a ghost that appears",7.999668193358286
87,"""a ghostly monster is a frightening and unwelcome presence in a strange city,"" says executive producer, who directed this collection of short stories. he began his career at the avant-garde theater, where he was a student interning at a university. a professor told him that his job was to help young men and women stay in the city. the ghost of a young woman has been haunting him, and he has to face it.
after a traumatic accident, alex and his",6.125347724014861
88,"""I just wanted to say thanks for the vibes, the dresses, and the fun"" - kelly scott, 19, african-american, tells the story of his father, who died of an inherited heart disease in 1990. ""just wanted a break from that old curse"".
the mannequin who saved me from a ghost house is back, this time for a remake of the 1990s spook film ""the spooky ghost"". this film is based on the",4.180192894039813
89,"ban, but he's also a huge nerd and a nerd's kind soul. when his friend dies, he decides to give him a new life, and he hopes that this will bring him back to life.
a young girl is murdered in a forested field in chernobyl. the only way to find the killer is to train the body. all those who refuse to help must be killed, or they will be hunted. an urban legend goes that a ghost has been haunting the urban",2.5601331297832397
90,", a woman who was stabbed to death in her home.
it was the ninth time that a singer died. the other day, the girl had a tattoo on her arm. it was because of this that she got rid of the ghost of her former lover. after that, it seemed that the killer was going to find a way to get rid by killing everyone who loved him.  the plan seemed hopeless, but the next day a ghostly melody came back to haunt the house. to",3.4458764071291323
91,"
""The only question that matters is how long it takes to get here,"" she says. ""it's been 3 hours. it's time for some laundry, some polishing, and we need to finish the apartment door and the laundry room before they leave.""
i, a small business owner, has been invited by her brother-in-law, kim to spend a few days in the city. but the more they look at the new condos, the less they see the ghost",5.535566577474198
92,"(Photo by kelly jones)
on dawson's quest for a fresh take on the ghost story genre, he uses the latest tools at his disposal to make his work a reality. the film follows a detective who must learn the secrets of two haunted brothels in an attempt to solve the mystery of the mysterious death of one of them: a young girl called nickny.
after spending time in the hospital after suffering a traumatic brain injury, julien returns to the",4.254426390270011
93,"the first person to discover a ghost in the hospital.
a group of amateur ghost hunters is visited by a strange old lady and meets her new best friend, a fellow ghost. the group begins a frustrating and frustrating adventure, but the more they get the worse the ghost becomes. one by one, they are saved and the world begins to heal.",5.749659269835966
94," at the same time, he's haunted by the ghost of a woman he once married. after defeating a ghost hunter who takes his money, james flees back to his hometown to find his lost best friend. when he meets the woman in his life, she's a real ghost.
three friends go missing and their lives are in danger as they investigate the mysterious activity of the three members who disappeared. one is a serial killer who has no memory of his past and the other is the",4.43450159866775
